t,beta1,r1,d1,gamma,sigma
13/3/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
14/3/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
15/3/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
16/3/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
17/3/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
18/3/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
19/3/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
20/3/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
21/3/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
22/3/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
23/3/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
24/3/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
25/3/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
26/3/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
27/3/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
28/3/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
29/3/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
30/3/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
31/3/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
1/4/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
2/4/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
3/4/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
4/4/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
5/4/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
6/4/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
7/4/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
8/4/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
9/4/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
10/4/2021,0.091958,0.091173409,0.000289555,9.96E-11,0.05
11/4/2021,0.119960405,0.087272853,0.000409294,9.95E-11,0.05
12/4/2021,0.119960405,0.087272853,0.000409294,9.95E-11,0.05
13/4/2021,0.119960405,0.087272853,0.000409294,9.95E-11,0.05
14/4/2021,0.119960405,0.087272853,0.000409294,9.95E-11,0.05
15/4/2021,0.119960405,0.087272853,0.000409294,9.95E-11,0.05
16/4/2021,0.119960405,0.087272853,0.000409294,9.95E-11,0.05
17/4/2021,0.119960405,0.087272853,0.000409294,9.95E-11,0.05
